1990 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Vermillion, SD, Micropolitan Statistical Area",13186,7,8089,891,27,895,61.3,354,20,206
"Vernal, UT, Micropolitan Statistical Area",22211,70,16689,755,48,786,75.1,115,22,160
"Vernon, TX, Micropolitan Statistical Area",15121,16,13241,826,32,874,87.6,20,21,172
"Vicksburg, MS, Micropolitan Statistical Area",59250,431,41274,391,96,468,69.7,200,16,416
"Victoria, TX, Metropolitan Statistical Area",80341,523,66036,264,91,486,82.2,49,11,659
"Vidalia, GA, Micropolitan Statistical Area",31235,177,19701,679,81,571,63.1,324,26,74
"Vincennes, IN, Micropolitan Statistical Area",39884,292,20072,670,81,569,50.3,554,20,213
"Vineland-Bridgeton, NJ, Metropolitan Statistical Area",138053,675,69757,249,133,348,50.5,549,10,736
"Vineyard Haven, MA, Micropolitan Statistical Area",11639,4,7541,895,24,904,64.8,282,21,199
"Virginia Beach-Norfolk-Newport News, VA-NC, Metropolitan Statistical Area",1452549,887,645902,33,951,36,44.5,664,7,861
"Visalia-Porterville, CA, Metropolitan Statistical Area",311921,790,104787,182,301,137,33.6,832,10,735
"Wabash, IN, Micropolitan Statistical Area",35069,226,14476,805,71,637,41.3,714,20,218
"Waco, TX, Metropolitan Statistical Area",206835,746,152344,135,299,138,73.7,135,14,497
"Wahpeton, ND-MN, Micropolitan Statistical Area",25664,104,22019,632,76,611,85.8,27,30,29
"Walla Walla, WA, Metropolitan Statistical Area",52463,393,25739,569,64,686,49.1,580,12,604
"Wapakoneta, OH, Micropolitan Statistical Area",44585,339,29971,509,64,692,67.2,243,14,505
"Warner Robins, GA, Metropolitan Statistical Area",118505,641,70240,247,119,393,59.3,393,10,720
"Warren, PA, Micropolitan Statistical Area",45050,342,22557,615,80,583,50.1,556,18,324
"Warrensburg, MO, Micropolitan Statistical Area",42514,323,20314,661,74,622,47.8,606,17,351
"Warsaw, IN, Micropolitan Statistical Area",65294,464,19901,674,88,514,30.5,863,13,546
"Washington Court House, OH, Micropolitan Statistical Area",27466,127,7021,898,35,859,25.6,893,13,571
"Washington, IN, Micropolitan Statistical Area",27533,128,17506,734,79,591,63.6,312,29,39
"Washington, NC, Micropolitan Statistical Area",42283,318,33725,465,136,333,79.8,67,32,10
"Washington-Arlington-Alexandria, DC-VA-MD-WV, Metropolitan Statistical Area",4157327,912,2050726,9,2486,8,49.3,573,6,874
"Waterloo-Cedar Falls, IA, Metropolitan Statistical Area",158640,707,103867,186,215,199,65.5,272,14,539
"Watertown, SD, Micropolitan Statistical Area",22698,74,17303,738,41,835,76.2,100,18,306
"Watertown-Fort Atkinson, WI, Micropolitan Statistical Area",67783,474,53371,322,79,586,78.7,78,12,640
"Watertown-Fort Drum, NY, Metropolitan Statistical Area",110943,624,48338,344,140,321,43.6,682,13,584
"Wauchula, FL, Micropolitan Statistical Area",19499,48,12203,842,47,788,62.6,333,24,107
"Wausau, WI, Metropolitan Statistical Area",115400,633,83084,216,126,371,72.0,160,11,675
"Waycross, GA, Micropolitan Statistical Area",48799,371,31945,484,113,408,65.5,273,23,119
"Weatherford, OK, Micropolitan Statistical Area",26897,120,23426,608,71,638,87.1,21,26,68
"Weirton-Steubenville, WV-OH, Metropolitan Statistical Area",142523,682,75257,238,246,173,52.8,512,17,359
"Wenatchee, WA, Metropolitan Statistical Area",78455,514,31998,483,111,413,40.8,722,14,513
"West Plains, MO, Micropolitan Statistical Area",31447,179,15891,770,91,485,50.5,548,29,35
"Wheeling, WV-OH, Metropolitan Statistical Area",159301,710,86489,209,299,139,54.3,487,19,272
"Whitewater-Elkhorn, WI, Micropolitan Statistical Area",75000,499,34933,453,84,549,46.6,628,11,660
"Wichita Falls, TX, Metropolitan Statistical Area",140375,680,106695,179,206,214,76.0,103,15,490
"Wichita, KS, Metropolitan Statistical Area",519403,838,285420,82,611,70,55.0,473,12,631
"Williamsport, PA, Metropolitan Statistical Area",118710,643,59320,296,189,233,50.0,562,16,424
"Williston, ND, Micropolitan Statistical Area",21129,57,17163,740,46,799,81.2,55,22,153
"Willmar, MN, Micropolitan Statistical Area",38761,277,30139,507,65,682,77.8,89,17,390
"Wilmington, NC, Metropolitan Statistical Area",149139,693,90725,200,185,243,60.8,367,12,593
"Wilmington, OH, Micropolitan Statistical Area",35415,233,14513,804,63,695,41.0,719,18,320
"Wilson, NC, Micropolitan Statistical Area",66061,469,34292,463,84,550,51.9,526,13,572
"Winchester, VA-WV, Metropolitan Statistical Area",84168,540,40493,396,170,263,48.1,598,20,222
"Winnemucca, NV, Micropolitan Statistical Area",12844,5,4794,909,18,913,37.3,774,14,519
"Winona, MN, Micropolitan Statistical Area",47828,358,31815,487,71,644,66.5,256,15,481
"Winston-Salem, NC, Metropolitan Statistical Area",488125,835,283718,83,733,48,58.1,411,15,471
"Wisconsin Rapids-Marshfield, WI, Micropolitan Statistical Area",73605,495,54175,318,88,509,73.6,136,12,621
"Woodward, OK, Micropolitan Statistical Area",18976,43,14587,801,36,851,76.9,95,19,266
"Wooster, OH, Micropolitan Statistical Area",101461,592,58041,302,194,228,57.2,432,19,263
"Worcester, MA-CT, Metropolitan Statistical Area",812230,867,495781,47,606,71,61.0,363,7,830
"Worthington, MN, Micropolitan Statistical Area",20098,52,17698,730,42,829,88.1,19,21,183
"Yakima, WA, Metropolitan Statistical Area",188823,735,66372,262,211,204,35.2,807,11,663
"Yankton, SD, Micropolitan Statistical Area",19252,46,12726,834,32,875,66.1,262,17,401
"York-Hanover, PA, Metropolitan Statistical Area",339574,798,182719,113,402,101,53.8,496,12,628
"Youngstown-Warren-Boardman, OH-PA, Metropolitan Statistical Area",613622,848,374434,64,632,64,61.0,364,10,704
"Yuba City, CA, Metropolitan Statistical Area",122643,654,37583,422,94,476,30.6,861,8,817
"Yuma, AZ, Metropolitan Statistical Area",106895,609,39427,406,84,546,36.9,781,8,813
"Zanesville, OH, Micropolitan Statistical Area",82068,530,37828,421,133,347,46.1,640,16,415
"Zapata, TX, Micropolitan Statistical Area",9279,1,3570,915,9,917,38.5,751,10,734
