1971 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Vernon, TX, Micropolitan Statistical Area",15355,47,12939,729,26,841,84.3,26,17,250
"Vicksburg, MS, Micropolitan Statistical Area",55067,472,24875,471,73,448,45.2,571,13,448
"Victoria, TX, Metropolitan Statistical Area",58635,495,40756,324,61,547,69.5,113,10,617
"Vidalia, GA, Micropolitan Statistical Area",25250,170,13213,717,62,543,52.3,398,25,61
"Vincennes, IN, Micropolitan Statistical Area",41546,374,25040,465,76,429,60.3,247,18,209
"Vineland-Bridgeton, NJ, Metropolitan Statistical Area",121374,696,57662,232,105,312,47.5,511,9,717
"Vineyard Haven, MA, Micropolitan Statistical Area",6117,7,3237,900,16,882,52.9,383,26,38
"Virginia Beach-Norfolk-Newport News, VA-NC, Metropolitan Statistical Area",1099717,886,370489,48,677,31,33.7,790,6,838
"Visalia-Porterville, CA, Metropolitan Statistical Area",188322,765,72786,190,151,210,38.6,713,8,748
"Wabash, IN, Micropolitan Statistical Area",35553,304,14558,685,53,627,40.9,658,15,344
"Waco, TX, Metropolitan Statistical Area",164853,747,123444,124,225,127,74.9,69,14,422
"Wahpeton, ND-MN, Micropolitan Statistical Area",27478,205,21924,519,66,496,79.8,41,24,66
"Walla Walla, WA, Metropolitan Statistical Area",46615,414,20263,555,43,714,43.5,599,9,682
"Wapakoneta, OH, Micropolitan Statistical Area",38602,346,30345,403,50,660,78.6,50,13,468
"Warner Robins, GA, Metropolitan Statistical Area",86980,612,34565,365,86,377,39.7,689,10,643
"Warren, PA, Micropolitan Statistical Area",47682,421,23955,484,61,555,50.2,452,13,476
"Warrensburg, MO, Micropolitan Statistical Area",34172,285,13116,721,73,447,38.4,721,21,116
"Warsaw, IN, Micropolitan Statistical Area",48127,423,17032,620,63,534,35.4,764,13,458
"Washington Court House, OH, Micropolitan Statistical Area",25461,173,9211,827,33,786,36.2,756,13,467
"Washington, IN, Micropolitan Statistical Area",26602,189,15604,660,51,647,58.7,269,19,180
"Washington, NC, Micropolitan Statistical Area",35980,311,15291,668,98,331,42.5,618,27,30
"Washington-Arlington-Alexandria, DC-VA-MD-WV, Metropolitan Statistical Area",3164346,910,1243963,9,1671,9,39.3,703,5,862
"Waterloo-Cedar Falls, IA, Metropolitan Statistical Area",169772,751,107515,133,174,177,63.3,186,10,622
"Watertown, SD, Micropolitan Statistical Area",19140,87,15551,663,32,798,81.2,35,17,257
"Watertown-Fort Atkinson, WI, Micropolitan Statistical Area",60060,504,44306,298,64,516,73.8,76,11,604
"Watertown-Fort Drum, NY, Metropolitan Statistical Area",88508,616,49804,268,121,273,56.3,313,14,418
"Wauchula, FL, Micropolitan Statistical Area",14889,42,8653,834,33,787,58.1,274,22,102
"Wausau, WI, Metropolitan Statistical Area",97457,646,73921,186,103,317,75.8,63,11,611
"Waycross, GA, Micropolitan Statistical Area",42806,385,21622,523,70,467,50.5,441,16,273
"Weatherford, OK, Micropolitan Statistical Area",22665,134,12834,732,44,710,56.6,304,19,171
"Weirton-Steubenville, WV-OH, Metropolitan Statistical Area",165627,748,85738,167,215,134,51.8,419,13,465
"Wenatchee, WA, Metropolitan Statistical Area",58142,491,19049,584,71,461,32.8,804,12,517
"West Plains, MO, Micropolitan Statistical Area",23521,149,10828,800,61,546,46.0,546,26,40
"Wheeling, WV-OH, Metropolitan Statistical Area",182712,762,94725,153,244,117,51.8,416,13,442
"Whitewater-Elkhorn, WI, Micropolitan Statistical Area",63444,526,32002,383,75,434,50.4,445,12,541
"Wichita Falls, TX, Metropolitan Statistical Area",135700,718,76796,180,138,233,56.6,305,10,627
"Wichita, KS, Metropolitan Statistical Area",449027,849,224646,70,450,65,50.0,457,10,635
"Williamsport, PA, Metropolitan Statistical Area",113296,683,64282,210,174,178,56.7,301,15,321
"Williston, ND, Micropolitan Statistical Area",19301,91,15635,659,51,646,81.0,36,26,33
"Willmar, MN, Micropolitan Statistical Area",30548,245,24124,481,56,600,79.0,47,18,205
"Wilmington, NC, Metropolitan Statistical Area",101145,655,47684,280,126,262,47.1,518,12,496
"Wilmington, OH, Micropolitan Statistical Area",31464,259,15191,669,58,580,48.3,501,18,204
"Wilson, NC, Micropolitan Statistical Area",57486,487,17855,604,69,474,31.1,828,12,533
"Winchester, VA-WV, Metropolitan Statistical Area",55246,474,25127,464,134,245,45.5,559,24,62
"Winnemucca, NV, Micropolitan Statistical Area",6375,8,1798,906,6,908,28.2,855,9,669
"Winona, MN, Micropolitan Statistical Area",44409,399,34386,366,65,508,77.4,57,15,359
"Winston-Salem, NC, Metropolitan Statistical Area",377211,837,196116,78,582,41,52.0,413,15,317
"Wisconsin Rapids-Marshfield, WI, Micropolitan Statistical Area",65362,535,50018,267,70,466,76.5,62,11,601
"Woodward, OK, Micropolitan Statistical Area",15537,49,9079,830,28,823,58.4,272,18,215
"Wooster, OH, Micropolitan Statistical Area",87123,613,40738,325,113,290,46.8,525,13,466
"Worcester, MA-CT, Metropolitan Statistical Area",722484,868,486882,29,488,55,67.4,137,7,807
"Worthington, MN, Micropolitan Statistical Area",23208,143,20320,552,44,705,87.6,15,19,190
"Yakima, WA, Metropolitan Statistical Area",144971,729,57066,234,138,235,39.4,701,10,663
"Yankton, SD, Micropolitan Statistical Area",19039,86,12546,742,24,852,65.9,158,13,487
"York-Hanover, PA, Metropolitan Statistical Area",272603,807,151485,104,313,89,55.6,332,11,557
"Youngstown-Warren-Boardman, OH-PA, Metropolitan Statistical Area",663178,865,378477,46,492,53,57.1,297,7,779
"Yuba City, CA, Metropolitan Statistical Area",86671,611,19843,565,48,677,22.9,889,6,853
"Yuma, AZ, Metropolitan Statistical Area",60827,509,20195,557,41,729,33.2,799,7,809
"Zanesville, OH, Micropolitan Statistical Area",77826,579,35694,356,116,282,45.9,550,15,345
"Zapata, TX, Micropolitan Statistical Area",4352,2,3715,895,5,910,85.4,21,11,555
