1916 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Walla Walla, WA, Metropolitan Statistical Area",38973,536,10749,523,0,47,27.6,742,0,812
"Wapakoneta, OH, Micropolitan Statistical Area",31246,451,13984,414,0,605,44.8,329,0,293
"Warner Robins, GA, Metropolitan Statistical Area",46444,592,16176,357,0,405,34.8,617,0,422
"Warren, PA, Micropolitan Statistical Area",39573,545,14023,413,0,602,35.4,604,0,370
"Warrensburg, MO, Micropolitan Statistical Area",26297,353,10797,522,0,43,41.1,431,0,646
"Warsaw, IN, Micropolitan Statistical Area",27936,380,10741,524,0,51,38.4,518,0,27
"Washington Court House, OH, Micropolitan Statistical Area",21744,271,6335,688,0,660,29.1,718,0,740
"Washington, IN, Micropolitan Statistical Area",27747,376,14667,389,0,530,52.9,147,0,561
"Washington, NC, Micropolitan Statistical Area",30877,445,12622,460,0,743,40.9,437,0,664
"Washington-Arlington-Alexandria, DC-VA-MD-WV, Metropolitan Statistical Area",657845,884,298920,16,349,1,45.4,312,5,1
"Waterloo-Cedar Falls, IA, Metropolitan Statistical Area",74282,727,33494,165,0,625,45.1,321,0,261
"Watertown, SD, Micropolitan Statistical Area",14092,143,4875,748,0,840,34.6,621,0,438
"Watertown-Fort Atkinson, WI, Micropolitan Statistical Area",34306,498,21215,275,0,77,61.8,60,0,240
"Watertown-Fort Drum, NY, Metropolitan Statistical Area",80382,744,32472,172,0,646,40.4,456,0,721
"Wausau, WI, Metropolitan Statistical Area",55054,649,32723,169,0,637,59.4,75,0,300
"Waycross, GA, Micropolitan Statistical Area",33706,486,10208,545,0,134,30.3,699,0,683
"Weatherford, OK, Micropolitan Statistical Area",23231,301,5451,727,0,777,23.5,807,0,160
"Weirton-Steubenville, WV-OH, Metropolitan Statistical Area",86986,755,45142,123,0,492,51.9,162,0,606
"Wenatchee, WA, Metropolitan Statistical Area",24331,320,5509,720,0,756,22.6,815,0,192
"West Plains, MO, Micropolitan Statistical Area",21065,262,4561,757,0,867,21.7,824,0,227
"Wheeling, WV-OH, Metropolitan Statistical Area",166816,827,78009,67,0,268,46.8,271,0,62
"Whitewater-Elkhorn, WI, Micropolitan Statistical Area",29614,413,9915,561,0,198,33.5,638,0,500
"Wichita Falls, TX, Metropolitan Statistical Area",39662,546,13547,425,0,638,34.2,628,0,466
"Wichita, KS, Metropolitan Statistical Area",159394,821,58686,93,0,372,36.8,560,0,195
"Williamsport, PA, Metropolitan Statistical Area",80813,746,37823,144,0,562,46.8,270,0,58
"Williston, ND, Micropolitan Statistical Area",14234,148,5662,714,0,738,39.8,474,0,775
"Willmar, MN, Micropolitan Statistical Area",18969,225,9536,575,0,254,50.3,192,0,696
"Wilmington, NC, Metropolitan Statistical Area",47508,599,26245,228,0,814,55.2,111,0,444
"Wilmington, OH, Micropolitan Statistical Area",23680,304,11312,500,0,863,47.8,244,0,852
"Wilson, NC, Micropolitan Statistical Area",28269,382,7500,648,0,540,26.5,755,0,851
"Winchester, VA-WV, Metropolitan Statistical Area",30345,431,11634,493,0,842,38.3,519,0,31
"Winnemucca, NV, Micropolitan Statistical Area",6825,52,214,892,0,499,3.1,887,0,479
"Winona, MN, Micropolitan Statistical Area",33398,480,16997,347,0,365,50.9,178,0,654
"Winston-Salem, NC, Metropolitan Statistical Area",125688,801,60981,89,0,356,48.5,221,0,783
"Wisconsin Rapids-Marshfield, WI, Micropolitan Statistical Area",30583,436,18882,307,0,205,61.7,61,0,244
"Woodward, OK, Micropolitan Statistical Area",16592,186,3403,805,0,151,20.5,836,0,275
"Wooster, OH, Micropolitan Statistical Area",38058,531,17135,341,0,341,45.0,323,0,269
"Worcester, MA-CT, Metropolitan Statistical Area",448018,871,276299,18,0,72,61.7,63,0,252
"Worthington, MN, Micropolitan Statistical Area",15210,159,7257,659,0,573,47.7,246,0,858
"Yakima, WA, Metropolitan Statistical Area",41709,559,12610,461,0,746,30.2,702,0,692
"Yankton, SD, Micropolitan Statistical Area",13135,130,4683,754,0,858,35.7,592,0,322
"York-Hanover, PA, Metropolitan Statistical Area",136405,812,64051,84,0,336,47.0,266,0,42
"Youngstown-Warren-Boardman, OH-PA, Metropolitan Statistical Area",246616,852,132639,41,0,164,53.8,127,0,501
"Yuba City, CA, Metropolitan Statistical Area",16370,180,3839,789,0,87,23.5,808,0,164
"Yuma, AZ, Metropolitan Statistical Area",7733,62,7759,636,0,498,100.3,7,0,29
"Zanesville, OH, Micropolitan Statistical Area",57488,664,26612,225,0,805,46.3,286,0,122
