2010 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Vermillion, SD, Micropolitan Statistical Area",13864,6,7434,905,24,911,53.6,340,17,407
"Vernal, UT, Micropolitan Statistical Area",32588,133,23328,613,65,758,71.6,57,20,278
"Vernon, TX, Micropolitan Statistical Area",13535,2,11194,862,39,888,82.7,12,29,37
"Vicksburg, MS, Micropolitan Statistical Area",58377,378,34751,455,122,472,59.5,210,21,240
"Victoria, TX, Metropolitan Statistical Area",94003,522,69922,273,127,454,74.4,39,14,597
"Vidalia, GA, Micropolitan Statistical Area",36346,172,22288,630,107,524,61.3,176,29,30
"Vincennes, IN, Micropolitan Statistical Area",38440,204,18096,726,82,669,47.1,509,21,227
"Vineland-Bridgeton, NJ, Metropolitan Statistical Area",156898,660,54912,334,184,320,35.0,774,12,685
"Vineyard Haven, MA, Micropolitan Statistical Area",16535,11,5973,909,22,916,36.1,752,13,610
"Virginia Beach-Norfolk-Newport News, VA-NC, Metropolitan Statistical Area",1676822,882,679669,43,1574,36,40.5,660,9,789
"Visalia-Porterville, CA, Metropolitan Statistical Area",442179,807,180137,129,407,143,40.7,652,9,799
"Wabash, IN, Micropolitan Statistical Area",32888,136,13755,820,80,682,41.8,632,24,122
"Waco, TX, Metropolitan Statistical Area",252772,740,152697,150,433,139,60.4,195,17,419
"Wahpeton, ND-MN, Micropolitan Statistical Area",22897,50,16626,752,64,769,72.6,50,28,54
"Walla Walla, WA, Metropolitan Statistical Area",62859,407,24867,589,89,609,39.6,680,14,570
"Wapakoneta, OH, Micropolitan Statistical Area",45949,288,26884,557,70,737,58.5,234,15,510
"Warner Robins, GA, Metropolitan Statistical Area",179605,688,91899,218,211,279,51.2,398,12,684
"Warren, PA, Micropolitan Statistical Area",41815,246,19668,690,83,661,47.0,510,20,281
"Warrensburg, MO, Micropolitan Statistical Area",52595,348,20354,675,81,677,38.7,696,15,502
"Warsaw, IN, Micropolitan Statistical Area",77358,468,26252,571,134,436,33.9,800,17,405
"Washington Court House, OH, Micropolitan Statistical Area",29030,104,7354,906,55,809,25.3,893,19,324
"Washington, IN, Micropolitan Statistical Area",31648,122,17545,731,89,614,55.4,298,28,49
"Washington, NC, Micropolitan Statistical Area",47759,316,25978,574,167,353,54.4,323,35,7
"Washington-Arlington-Alexandria, DC-VA-MD-WV, Metropolitan Statistical Area",5636232,911,2507812,9,4466,8,44.5,559,8,839
"Waterloo-Cedar Falls, IA, Metropolitan Statistical Area",167819,676,95770,215,248,230,57.1,273,15,539
"Watertown, SD, Micropolitan Statistical Area",27227,85,20111,684,45,866,73.9,41,17,437
"Watertown-Fort Atkinson, WI, Micropolitan Statistical Area",83686,491,52947,345,98,567,63.3,150,12,686
"Watertown-Fort Drum, NY, Metropolitan Statistical Area",116229,581,39538,418,149,390,34.0,798,13,630
"Wauchula, FL, Micropolitan Statistical Area",27731,89,14114,813,58,794,50.9,407,21,239
"Wausau, WI, Metropolitan Statistical Area",134063,613,86961,230,149,392,64.9,137,11,717
"Waycross, GA, Micropolitan Statistical Area",55070,364,34670,459,142,411,63.0,157,26,92
"Weatherford, OK, Micropolitan Statistical Area",27469,86,20531,673,84,656,74.7,37,31,22
"Weirton-Steubenville, WV-OH, Metropolitan Statistical Area",124454,592,57377,318,258,221,46.1,525,21,245
"Wenatchee, WA, Metropolitan Statistical Area",110884,566,48993,366,142,408,44.2,571,13,632
"West Plains, MO, Micropolitan Statistical Area",40400,231,17034,743,93,593,42.2,621,23,163
"Wheeling, WV-OH, Metropolitan Statistical Area",147950,640,68995,279,295,193,46.6,517,20,279
"Whitewater-Elkhorn, WI, Micropolitan Statistical Area",102228,547,44588,387,105,533,43.6,588,10,744
"Wichita Falls, TX, Metropolitan Statistical Area",151306,648,100321,210,260,218,66.3,113,17,414
"Wichita, KS, Metropolitan Statistical Area",630919,836,321528,82,800,70,51.0,404,13,640
"Williamsport, PA, Metropolitan Statistical Area",116111,580,56867,325,205,289,49.0,464,18,380
"Williston, ND, Micropolitan Statistical Area",22398,45,12897,839,51,831,57.6,257,23,173
"Willmar, MN, Micropolitan Statistical Area",42239,252,31080,498,76,711,73.6,42,18,361
"Wilmington, NC, Metropolitan Statistical Area",254884,743,114833,187,324,174,45.1,546,13,638
"Wilmington, OH, Micropolitan Statistical Area",42040,248,14787,795,71,733,35.2,770,17,428
"Wilson, NC, Micropolitan Statistical Area",81234,478,34022,466,164,361,41.9,630,20,264
"Winchester, VA-WV, Metropolitan Statistical Area",128472,602,55069,333,221,270,42.9,599,17,409
"Winnemucca, NV, Micropolitan Statistical Area",16528,10,7712,904,22,915,46.7,515,13,609
"Winona, MN, Micropolitan Statistical Area",51461,338,28421,536,76,706,55.2,305,15,541
"Winston-Salem, NC, Metropolitan Statistical Area",640595,837,316711,83,950,59,49.4,451,15,532
"Wisconsin Rapids-Marshfield, WI, Micropolitan Statistical Area",74749,456,52135,349,100,555,69.7,77,13,603
"Woodward, OK, Micropolitan Statistical Area",20081,24,15080,787,47,849,75.1,35,23,151
"Wooster, OH, Micropolitan Statistical Area",114520,574,62771,298,234,254,54.8,310,20,257
"Worcester, MA-CT, Metropolitan Statistical Area",916980,861,469154,61,691,80,51.2,399,8,863
"Worthington, MN, Micropolitan Statistical Area",21378,31,14793,794,48,843,69.2,80,22,180
"Yakima, WA, Metropolitan Statistical Area",243231,732,108196,196,278,203,44.5,560,11,701
"Yankton, SD, Micropolitan Statistical Area",22438,46,15152,785,35,896,67.5,98,16,486
"York-Hanover, PA, Metropolitan Statistical Area",434972,804,168962,141,488,119,38.8,693,11,711
"Youngstown-Warren-Boardman, OH-PA, Metropolitan Statistical Area",565773,825,299715,86,816,65,53.0,351,14,560
"Yuba City, CA, Metropolitan Statistical Area",166892,674,53387,342,136,430,32.0,820,8,830
"Yuma, AZ, Metropolitan Statistical Area",195751,700,73206,262,141,413,37.4,725,7,875
"Zanesville, OH, Micropolitan Statistical Area",86074,497,31630,492,148,395,36.7,741,17,411
"Zapata, TX, Micropolitan Statistical Area",14018,7,4294,916,17,917,30.6,838,12,667
